DATAFLOW,LAST UPDATE,freq,indic_ppp,ppp_cat18,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Switzerland,2009,23200,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Switzerland,2010,23000,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Switzerland,2011,23400,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Switzerland,2012,23900,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Switzerland,2013,24400,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Switzerland,2014,24800,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Switzerland,2015,25200,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Switzerland,2016,25000,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Switzerland,2017,24800,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Switzerland,2018,25000,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Switzerland,2019,25100,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Switzerland,2020,24000,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Switzerland,2021,25200,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Switzerland,2022,28300,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Switzerland,2023,29500,p,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Switzerland,2024,30500,p,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),1995,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),1996,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),1997,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),1998,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),1999,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2000,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2001,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2002,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2003,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2004,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2005,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2006,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2007,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2008,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2009,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2010,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2011,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2012,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2013,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2014,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2015,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2016,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2017,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2018,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2019,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2020,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2021,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2022,11100,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2023,12500,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2024,13400,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Cyprus,1995,9200,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Cyprus,1996,9700,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Cyprus,1997,9900,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Cyprus,1998,10500,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Cyprus,1999,10900,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Cyprus,2000,11800,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Cyprus,2001,12400,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Cyprus,2002,12700,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Cyprus,2003,13300,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Cyprus,2004,14100,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Cyprus,2005,15000,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Cyprus,2006,15700,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Cyprus,2007,18000,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Cyprus,2008,19600,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Cyprus,2009,17800,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Cyprus,2010,18000,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Cyprus,2011,17700,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Cyprus,2012,17100,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Cyprus,2013,16300,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Cyprus,2014,16300,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Cyprus,2015,16600,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Cyprus,2016,17400,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Cyprus,2017,18300,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Cyprus,2018,19000,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Cyprus,2019,19900,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Cyprus,2020,18900,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Cyprus,2021,19800,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Cyprus,2022,22500,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Cyprus,2023,24600,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Cyprus,2024,25800,p,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Czechia,1995,7100,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Czechia,1996,7800,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Czechia,1997,7900,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Czechia,1998,8000,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Czechia,1999,8300,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Czechia,2000,8600,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Czechia,2001,9300,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Czechia,2002,9500,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Czechia,2003,10200,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Czechia,2004,10700,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Czechia,2005,11100,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Czechia,2006,11400,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Czechia,2007,12100,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Czechia,2008,12700,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Czechia,2009,12900,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Czechia,2010,13400,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Czechia,2011,13600,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Czechia,2012,13700,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Czechia,2013,14300,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Czechia,2014,14800,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Czechia,2015,15200,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Czechia,2016,15800,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Czechia,2017,17000,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Czechia,2018,17700,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Czechia,2019,18500,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Czechia,2020,17900,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Czechia,2021,18600,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Czechia,2022,19600,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Czechia,2023,20700,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Czechia,2024,21500,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Germany,1995,13700,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Germany,1996,14400,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Germany,1997,14400,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Germany,1998,14600,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Germany,1999,15400,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Germany,2000,15800,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Actual individual consumption,Germany,2001,16300,,
