DATAFLOW,LAST UPDATE,freq,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2023,41950,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2024,43400,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Euro area - 12 countries (2001-2006),2015,32150,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Euro area - 12 countries (2001-2006),2016,32920,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Euro area - 12 countries (2001-2006),2017,34080,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Euro area - 12 countries (2001-2006),2018,35100,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Euro area - 12 countries (2001-2006),2019,36150,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Euro area - 12 countries (2001-2006),2020,34530,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Euro area - 12 countries (2001-2006),2021,37460,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Euro area - 12 countries (2001-2006),2022,40610,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Euro area - 12 countries (2001-2006),2023,42950,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Euro area - 12 countries (2001-2006),2024,44400,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2015,31400,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2016,32170,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2017,33320,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2018,34350,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2019,35410,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2020,33840,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2021,36750,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2022,39850,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2023,42190,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2024,43640,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2015,31160,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2016,31920,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2017,33080,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2018,34110,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2019,35160,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2020,33610,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2021,36500,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2022,39610,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2023,41950,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2024,43400,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Estonia,2015,16000,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Estonia,2016,16860,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Estonia,2017,18480,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Estonia,2018,20040,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Estonia,2019,21490,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Estonia,2020,20960,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Estonia,2021,23650,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Estonia,2022,27260,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Estonia,2023,28080,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Estonia,2024,28990,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Greece,2015,16210,p,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Greece,2016,16190,p,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Greece,2017,16490,p,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Greece,2018,16830,p,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Greece,2019,17270,p,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Greece,2020,15660,p,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Greece,2021,17350,p,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Greece,2022,19570,p,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Greece,2023,21300,p,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Greece,2024,22480,p,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Spain,2015,23440,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Spain,2016,24190,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Spain,2017,25160,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Spain,2018,25950,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Spain,2019,26620,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Spain,2020,23850,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Spain,2021,26090,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Spain,2022,28790,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Spain,2023,30980,p,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Spain,2024,32630,p,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2015,27800,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2016,28490,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2017,29650,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2018,30640,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2019,31700,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2020,30510,b,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2021,33260,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2022,36140,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2023,38380,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),2024,39950,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Finland,2015,38350,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Finland,2016,39250,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Finland,2017,40790,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Finland,2018,42040,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Finland,2019,43200,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Finland,2020,42740,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Finland,2021,44890,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Finland,2022,47890,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Finland,2023,48920,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Finland,2024,49100,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,France,2015,33200,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,France,2016,33530,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,France,2017,34290,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,France,2018,35080,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,France,2019,36090,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,France,2020,34280,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,France,2021,36920,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,France,2022,38920,,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,France,2023,41340,p,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,France,2024,42590,p,
ESTAT:NAMA_10_PC(1.0),05/12/25 23:00:00,Annual,"Current prices, units of national currency per capita",Gross domestic product at market prices,Croatia,2015,11080,,
